source,target,weight
46TIVFDRFGJCSYR2H7,11WSGZVBYILDNFT1T9,0.903
23BMEQOLBPHTHST5C8,68EESMVDPAVOCRI1N3,0.857
68CMXGPGMMNXSSB3N5,52SLUAZHPUMOBFG6K7,0.912
41VHPQXWETEYFYM6I1,05RMYPJMFHCTHUE6X8,0.962
41VHPQXWETEYFYM6I1,39RFKFNNUJWNUDW3S3,0.962
41VHPQXWETEYFYM6I1,13PUNNWUHTLSRNP8O5,0.962
22KJEJJKHFJISSC1D4,22PSKCOCHNPHDOT3P2,0.917
99FKMXJNGIWTVUF9E2,68EESMVDPAVOCRI1N3,0.905
99FKMXJNGIWTVUF9E2,34UHBCOITHRKXEF6Q9,0.905
52CEIBLPGXOLPYR6P7,77WSAFMMQVQDXWY5V2,0.917
43VXJHXZBUHRQBT4I0,16DYGIOUZAYOPWK9E4,0.913
43VXJHXZBUHRQBT4I0,31VNWPYOZIFMITV2V3,0.913
72QVKYNIBHQXBJF5M3,75HNAJYJDZLRNTH0K1,0.945
72QVKYNIBHQXBJF5M3,41VINYSBCUBWMHR0E5,0.945
95CODNUVTFZMCQL7H7,23FQKOVMKLGZFMU4R6,0.934
95CODNUVTFZMCQL7H7,62TGLFESTWVCDYF9W9,0.934
95CODNUVTFZMCQL7H7,19FQIFWGHJQIQCD9K4,0.934
84RILTPHOKTAIFZ7F9,79NHNQDODWMMEYO6P9,0.909
84RILTPHOKTAIFZ7F9,71GDLMKWCAGVPJH1N0,0.909
84RILTPHOKTAIFZ7F9,73KCQWERJXAIAOO3Y0,0.909
91TQSSBZVEXGLAZ6Z5,05CUVKYUFQDMIUA7A6,0.95
51AYWVUFBIUFBAQ9Y8,11DKTKJLCVOKROX6B5,0.959
51AYWVUFBIUFBAQ9Y8,61PXFICGHZIPVBC7P0,0.959
05WVQPPJINWFCOS4C1,96YOFHJYWETLKMZ7L8,0.877
21GKLYOOOAFCEBF0L0,39BSHVFPPAJXGTB1E6,0.964
21GKLYOOOAFCEBF0L0,69JAHTDCPQEBFNK5I9,0.964
83UEPRUQXZZGMFG3S3,05YVMSQGXEFTHSI4K2,0.903
83UEPRUQXZZGMFG3S3,52BAAKDNPFIZSZO6D9,0.903
82UXQWBXYTCYJQC2E0,45MBHFLTWDIXZLJ9D2,0.94
16BFZLLTHPUDTPJ1Z6,06XFYRQBZJZBXUF4R2,0.895
16BFZLLTHPUDTPJ1Z6,86YXFDOTGDLIOJN0C3,0.895
40TABVMQRWTWPWR3R9,97SYYHANDGEXQLN3U2,0.907
61XROJDXEHLQUQW8A4,00WHYFMJXYKBYMA0O7,0.924
79QLFPMIACDUGOU0N9,82SKFOKBXZFJUTK8S0,0.97
53WSLAWCHFTJGPW3B7,58UDVXGDWJSAKMJ6V2,0.887
53WSLAWCHFTJGPW3B7,69XUFJKZTBRREFV6H4,0.887
11KQKHJCNRSFNGR7W2,59VPWWDNTZILTVH7Q3,0.938
11KQKHJCNRSFNGR7W2,87OZNVJUQEKHTBE2S7,0.938
11KQKHJCNRSFNGR7W2,45ZAFGXQEVGKUCR3X1,0.938
51TDDQOXFQDRMEF8H2,02YNKARBVGGYUFA6J2,0.93
51TDDQOXFQDRMEF8H2,94TRABUYCEIBKED3E6,0.93
77PSYRMLXHNDWIF1I8,10VEVFLAWBLDJJZ5J3,0.935
77PSYRMLXHNDWIF1I8,66YSIAPRVCFCLQR7U3,0.935
77PSYRMLXHNDWIF1I8,22UZWSJMMOMZXFX1H2,0.935
97EQTTDISTYHBMW5O1,59QXZEWCHRMUSAT1J5,0.941
95AFHETIIDDLRLP8W7,31VNWPYOZIFMITV2V3,0.908
95AFHETIIDDLRLP8W7,26YBKELGMLJIIHP7D3,0.908
63NVGEYFVNMVLHR2O0,53AACYNTPPRNBIX8A4,0.914
63NVGEYFVNMVLHR2O0,11KQKHJCNRSFNGR7W2,0.914
63CTBUYYBKMQLWB8P1,14PWREVOYTCQPIP2M4,0.911
63CTBUYYBKMQLWB8P1,20YPGUBYCOOBCOY4Z2,0.911
63CTBUYYBKMQLWB8P1,51XJMODUBXUTHYR6R2,0.911
85XQEYTSZZYYQFT6O5,43NNVWRALWBAETD9D5,0.936
85XQEYTSZZYYQFT6O5,80KLQDTXGJCOJRY1J8,0.936
85XQEYTSZZYYQFT6O5,92EDJEPZTKAUWCB3X7,0.936
14NYOUSYEWFRRVW2N4,35WYIALPBQOYSID8N2,0.901
14NYOUSYEWFRRVW2N4,02DSGTBIGWBFPCS2K5,0.901
14NYOUSYEWFRRVW2N4,13DWOYLSZZKALWB7V5,0.901
17UTMMIGOXWHVOH9O4,02VIEQUBQQKPMDJ2T2,0.925
17UTMMIGOXWHVOH9O4,45XHABPSLVVVNTL8B1,0.925
40VHDRSRYTFDSMC1S0,51NKGKWKSOSNZUL0G3,0.908
18ZROYGOYINHNWZ3A8,85FHMGXGMEOAUXD9Z0,0.977
18ZROYGOYINHNWZ3A8,51XJMODUBXUTHYR6R2,0.977
50HMUMRACGGMAYJ8X7,13JZSXODKLKJQMJ8K9,0.932
50HMUMRACGGMAYJ8X7,94PSGXCUNZHOPJC6G7,0.932
82SGSMSMTHUEPMO8A3,21TWLHANEPPUGIR0X5,0.946
82SGSMSMTHUEPMO8A3,88AEEWJYMLXJYQT8O6,0.946
82SGSMSMTHUEPMO8A3,12SRMNGFREDDQCD2P2,0.946
35CBGUVOLIGSQJJ5R1,28AUUQMHIMFLKSU7A0,0.94
35CBGUVOLIGSQJJ5R1,07OHSWGUUGDYLIF5F4,0.94
35CBGUVOLIGSQJJ5R1,43GNSCMUKJZPWAA3X5,0.94
59LRMPBOFIDCQYL3V2,62PTTOEWJWEGFRC6W6,0.901
59LRMPBOFIDCQYL3V2,99DRJRVBGCXQUYI3T4,0.901
54CUCSIKQBTORKX7S1,36KDOPXARETIDWY8H3,0.923
54CUCSIKQBTORKX7S1,41JLTXIIQXDLVRT6G4,0.923
98ZJYOQBCATKXQL0B9,61LYBNUNXBICQAE0F7,0.918
98ZJYOQBCATKXQL0B9,04NSACMUIUAIRYO3D4,0.918
98ZJYOQBCATKXQL0B9,12DLZSPDAERBJWJ5L6,0.918
78SXDKJFOMQSWKT0C3,41VHPQXWETEYFYM6I1,0.979
78SXDKJFOMQSWKT0C3,28GKBXXWONEFONW6L3,0.979
45EDVZMNFZVDTHI3X0,40YZJJBQYYVYMBM8E0,0.934
44EXVEYCWOPONDW8S7,55RPJPGJIHSXSXQ5G7,0.954
44EXVEYCWOPONDW8S7,11KQKHJCNRSFNGR7W2,0.954
10KVZDBFRQRFSCN9P4,64ZYYILQLLGCNZF4I8,0.908
83FKNDULOSJRJDD8P1,47OHSOSLGWRWUDI0N7,0.915
83FKNDULOSJRJDD8P1,79QAXZFZBMGNCGW8F9,0.915
83FKNDULOSJRJDD8P1,00JTHAWWGEJYGRR9K9,0.915
18FHEDXJMPZNLJF6O0,31UJAPNQSPYISIH2G1,0.969
18FHEDXJMPZNLJF6O0,51AYWVUFBIUFBAQ9Y8,0.969
18FHEDXJMPZNLJF6O0,75KOFFNNSIBDJYM4J8,0.969
52DFHBJYQIFGKZT2E8,59OPBNBIPNFMLAU8H7,0.923
52DFHBJYQIFGKZT2E8,26HKCMPBNLMEYOS8Q2,0.923
15VMGJKNKDHFFTP5Z5,29PSVRNBRCDDKYA0J1,0.956
15VMGJKNKDHFFTP5Z5,96NZWUGICDXBOAP0Y8,0.956
91PYNXCQJXRMNBR7I0,99CATPVVJAPKCPI1Q8,0.92
58UDVXGDWJSAKMJ6V2,85YNROZDUJTTCTQ6Z6,0.892
58UDVXGDWJSAKMJ6V2,19PFYZISLMBLLKA1E5,0.892
58UDVXGDWJSAKMJ6V2,62PTTOEWJWEGFRC6W6,0.892
75NGBHJYUDPQMUA9O7,95NXSRVHAOOXKZA0J6,0.957
75NGBHJYUDPQMUA9O7,48OUORINYRJGNAF6R2,0.957
24SQJJDLEMSEDHX1J9,73GHDUCDGKAUSMD6C8,0.942
59QXZEWCHRMUSAT1J5,09LTRKCIHZGODTD8S7,0.9
59QXZEWCHRMUSAT1J5,50AKQTYSZRWEHNL0I9,0.9
82SCHPFHPUODVHZ2N5,26GGQINDGTMCZWH7V4,0.926
82SCHPFHPUODVHZ2N5,96RRSUQLWEWWNNR6S8,0.926
82SCHPFHPUODVHZ2N5,30GKMGZOQHEYQKR5L9,0.926
37UZJRTOLBNHSJD1C2,88AEEWJYMLXJYQT8O6,0.895
72LKQWPCAZBWFTN1E2,31ESYGOVBCUKDPY7F4,0.908
72LKQWPCAZBWFTN1E2,71GDLMKWCAGVPJH1N0,0.908
72LKQWPCAZBWFTN1E2,41VHPQXWETEYFYM6I1,0.908
20GKQIHVFMZIKAX0T8,90LGXJKXZKBLERQ7M0,0.939
20GKQIHVFMZIKAX0T8,37LBRWFDSCUHECI5F3,0.939
57ZMDQDZVRJDGPS7X0,72ZVRGDIJBSVXNU1Y4,0.932
57ZMDQDZVRJDGPS7X0,96RLUIAPADHJITZ5V6,0.932
64SXRORETMYPAJM5C1,42HAWLIXDITONPS9M1,0.864
64SXRORETMYPAJM5C1,81HFBDJPZMXOXDQ2J0,0.864
64SXRORETMYPAJM5C1,74BAVPAUKZZVWKX4R2,0.864
75KAHNCUPMINLZV6G4,49MQFBQTYFGZBKN1M5,0.91
75KAHNCUPMINLZV6G4,78BUCBASBJTKUQY7Y2,0.91
60CZQNQCRFZZKCX2V2,35YPZDHBUGLRECO3I1,0.954
60CZQNQCRFZZKCX2V2,14FBYSESTMIXTKX1U0,0.954
92HBSWPJGJAKVCC0M6,52DFHBJYQIFGKZT2E8,0.89
92HBSWPJGJAKVCC0M6,48PBNXHLWAYYZGD8L3,0.89
92HBSWPJGJAKVCC0M6,97HKUYMPQIXEIWG4G6,0.89
18ELCRAQFWNLISP3U0,95CODNUVTFZMCQL7H7,0.897
18ELCRAQFWNLISP3U0,49UDHITHWOAJUOQ5C1,0.897
18ELCRAQFWNLISP3U0,69AEOXJIJRNDCIC1I3,0.897
59UOQJQVLVEIEBJ2V9,89DDLCDWPHUHQYQ7M4,0.901
59UOQJQVLVEIEBJ2V9,97CRJWHNQTLFERD9Z4,0.901
98XWAFPWEBXQMTN1S8,84EJPOAJSXSEAQZ3G3,0.882
98XWAFPWEBXQMTN1S8,43EEAHQDXCKURCW7O1,0.882
98XWAFPWEBXQMTN1S8,26QTQAATTOGBJEG0H4,0.882
28SDGFHOACJKURG6I1,28NUHCXQQCBRKOX0Q6,0.869
28SDGFHOACJKURG6I1,86YXFDOTGDLIOJN0C3,0.869
87XYJIUJZUNKLST5R1,55XRZXQWVDUWNCQ4D2,0.889
23MYMZLYUUMVHKE2S4,26INUXRNRYZQTJX3J2,0.954
89WISJKQPRCFFLJ6H5,50KMMQZRYODJPCA1S5,0.936
00SJOMCZLINQEXZ2S3,55ILIHADTKPBHOA2K8,0.89
00SJOMCZLINQEXZ2S3,78NLRUPZNPYGLOM9H6,0.89
00SJOMCZLINQEXZ2S3,15FBFJTSGVKQQQI7P3,0.89
60AKBJKKESGTOXS3M3,97EQTTDISTYHBMW5O1,0.943
60AKBJKKESGTOXS3M3,81DTWRCRVMNTTNK5Z9,0.943
64URQHNLZMMKBZZ5R6,74AYZYXFKWOWXRP5M9,0.919
64URQHNLZMMKBZZ5R6,03TIUWXSOROZYUN5S8,0.919
78URZYSDQKRXEBW0V1,42QREXLWCHBNFSR2Q8,0.917
78URZYSDQKRXEBW0V1,09IEWYORHKUKTXI1Q0,0.917
52NVGSDJRVJZQRX8Y6,01IYXYEEQMBHVSW7T8,0.951
52NVGSDJRVJZQRX8Y6,00MEEHQLFKXVASL4Q8,0.951
95TZSBAHGDKCJUR8W3,02IDYZTZROCJWZJ9L8,0.907
95TZSBAHGDKCJUR8W3,25QSYERBDRKHUHN1H6,0.907
16IZLDCHYZPOHSD0Z3,82LCZDJFFZLQQYL5D0,0.911
16IZLDCHYZPOHSD0Z3,53GTZHDCRVKGAPO3N9,0.911
16IZLDCHYZPOHSD0Z3,20CECHHCAUQYMKL5R2,0.911
13QHQFGUCRIXJIN0L7,29IBTNGWKCPGHWR6A2,0.944
13QHQFGUCRIXJIN0L7,83TJWPUUKBEWHWF6Y1,0.944
18ATEVBDFQARSAD4J4,97GLOYUUGYZOLWH8F9,0.867
41JLTXIIQXDLVRT6G4,16BFZLLTHPUDTPJ1Z6,0.965
42EEKMKVAWFNFGK0H5,14LJIMXXDYXQPQI5D8,0.944
42EEKMKVAWFNFGK0H5,43QVYLBYFXIVXRY3O9,0.944
21TWLHANEPPUGIR0X5,20KRAMYTWSJKXYB4V3,0.923
21TWLHANEPPUGIR0X5,37PYHTFSIEYVWAO2K4,0.923
82AFPGIOALMTWHP1L0,67XUJRFSYJYMQOQ5A8,0.938
26TEITJEJFMQQAI0X9,94RDKAILQTOVGCO5Y7,0.994
26TEITJEJFMQQAI0X9,76YFVBKCGFLNSNP5T4,0.994
42BBFUNPRYOWCOA3D1,75HKHHXIXBSPOGS0G2,0.962
42BBFUNPRYOWCOA3D1,22WVACLARJOEZJC1A0,0.962
66LSUICOUTIZJIZ9A4,26HAJGGPBAYJNRU0N7,0.884
66LSUICOUTIZJIZ9A4,76AJICVSFDHHGOW5W9,0.884
90QZCUURCPHKTWT7H1,60LWEHBMXJWPOOK8W4,0.952
25OLOUPZTGVGHNS6B2,75KAHNCUPMINLZV6G4,0.97
25OLOUPZTGVGHNS6B2,60CUXMMFUYPRIAT0H1,0.97
19FQIFWGHJQIQCD9K4,44JDMBRSBIXKTBX2A8,0.91
19FQIFWGHJQIQCD9K4,53XSDNPTTWUHIVS4V8,0.91
19FQIFWGHJQIQCD9K4,25WDHGGZYTRWBYF4T6,0.91
03CTOMMEQDJXVSU1P4,75KOFFNNSIBDJYM4J8,0.968
55JVGUTLMPHIHXM8T2,59UATLUVHMGGWVX2Z9,0.913
55JVGUTLMPHIHXM8T2,80KLQDTXGJCOJRY1J8,0.913
28VLOKIVLKXMAMU0F2,13QHQFGUCRIXJIN0L7,0.934
28VLOKIVLKXMAMU0F2,56NUMRLFQBZPLBN3K8,0.934
25HQXYMKESWRQXG5D2,42JTBTSZRZRQEZZ7G7,0.988
25HQXYMKESWRQXG5D2,62PWIWSGBCZQOEX7D7,0.988
02HCZJTQZPOVDUW7W6,47MUQEXZUGNBZDM8J8,0.971
14FTIXDVBBCUYQU2I3,12ZMDIXSZMSAZFM1A7,0.938
14FTIXDVBBCUYQU2I3,28GALEIKXTAEOMM5F8,0.938
73UQPVIWITYLGYK0M2,37WCUSANPUCLJRS2J7,0.927
27HQMKXPUINTBVR6K2,59VPWWDNTZILTVH7Q3,0.905
69QYXIOHZZXKURJ4O8,85LNKWNRJHWDBTH0E1,0.979
69QYXIOHZZXKURJ4O8,97IRHBWZPLPLBIE9W3,0.979
55UBOEPXQGZLXDO6U3,55RPJPGJIHSXSXQ5G7,0.955
24HPDEYZYEGUHVS5F7,05BPYHHVEDCKXTN6K2,0.948
24HPDEYZYEGUHVS5F7,50JJFLRCMQSLZYO5R1,0.948
82FSJBASTVKJAVF3C4,50KBFOOFTGBEAYZ9V0,0.898
82FSJBASTVKJAVF3C4,96ZESSVFWAADUVG0G2,0.898
81ENHGRPEGMAAWX8S9,52OKMCLJSENVKBV8J8,0.899
97VNGNFWIYWMNVP2R8,39BSHVFPPAJXGTB1E6,0.946
26HKCMPBNLMEYOS8Q2,61LYBNUNXBICQAE0F7,0.942
58RPCEFMVNQZRDZ4D8,14WKQYGFOXBXGZK9L1,0.917
58RPCEFMVNQZRDZ4D8,66HVWRNWEMNXXJG8Y5,0.917
58RPCEFMVNQZRDZ4D8,69TVOWWVEMJTABS0V1,0.917
87YRJDTIKXBTONW9L0,15BOSAKVCLEDPXJ8U5,0.948
87YRJDTIKXBTONW9L0,80AWRFJEDGNENQL4M7,0.948
87YRJDTIKXBTONW9L0,68LPCAIFFTJTGUD6Z6,0.948
56WRWGZCRYLVGXO1L6,37UZJRTOLBNHSJD1C2,0.906
56WRWGZCRYLVGXO1L6,06GTNWQKLGBZSYZ7P4,0.906
41IDDNYBEQXUZHE5Q0,26QTNCCWHRRYSFL5K4,0.91
41IDDNYBEQXUZHE5Q0,70MKLCYMMDGBTQL0B0,0.91
05RMYPJMFHCTHUE6X8,18AFCTFCKCXIWVU1A4,0.934
05RMYPJMFHCTHUE6X8,69ZKQNIJXVGXUNM5A7,0.934
05RMYPJMFHCTHUE6X8,10HPOSLPXFFUYFF4P1,0.934
14WKQYGFOXBXGZK9L1,13QHQFGUCRIXJIN0L7,0.916
66PPYEPNGBGSRWH6O9,72LKQWPCAZBWFTN1E2,0.895
59FUKSXTYHVTPKO9A8,36KESGCNWFZBGCE4D8,0.932
59FUKSXTYHVTPKO9A8,13ZBXIOKQYNOWJF5X2,0.932
14PWREVOYTCQPIP2M4,96BGJPVWITGPOUP0V1,0.929
25WDHGGZYTRWBYF4T6,62GJXQMIMDGAPJO3Y1,0.958
25WDHGGZYTRWBYF4T6,28VXJTJZDDMIGAO6C1,0.958
25WDHGGZYTRWBYF4T6,61WXYBGRJWZKQWL4C2,0.958
96RRSUQLWEWWNNR6S8,15TDBSZZVPWPNPR3G4,0.971
96RRSUQLWEWWNNR6S8,75NGBHJYUDPQMUA9O7,0.971
96RRSUQLWEWWNNR6S8,62HUKXIVVIUTBDG0U7,0.971
84FXTHTGCTYHKDQ8X8,62NHZBZMNQAULFM1Y1,0.841
84FXTHTGCTYHKDQ8X8,67CBTQVNTMQQLTE1T9,0.841
83YKHYTZDVLBQAX8T0,13DWOYLSZZKALWB7V5,0.952
83YKHYTZDVLBQAX8T0,49BDWMFAQCZNDVM7Z4,0.952
83YKHYTZDVLBQAX8T0,07OHSWGUUGDYLIF5F4,0.952
82FWFGYHSUZCQKC0D3,16BNZOSORXFJELB4W5,0.976
82FWFGYHSUZCQKC0D3,65IKHURDSNLOQCT1G3,0.976
82FWFGYHSUZCQKC0D3,53AACYNTPPRNBIX8A4,0.976
40HKJSJIMEELCXA8X6,93ZQGECNIYNPEXX6I5,0.958
40HKJSJIMEELCXA8X6,68ECYUBTUEVLUMU0K6,0.958
12TUECCHJUNZFPE4P6,92FKMPJIFDOLMTG4O1,0.945
12TUECCHJUNZFPE4P6,09GTFPPJLBIFSKI7K6,0.945
12TUECCHJUNZFPE4P6,22CDFJTJGRGQVWJ0M7,0.945
63BADHSRNIRUUGI0M8,83FUXLKFZZSOYLI3H0,0.914
63BADHSRNIRUUGI0M8,20MFRVILABVNVUY2L7,0.914
63BADHSRNIRUUGI0M8,02DSGTBIGWBFPCS2K5,0.914
97OUDYOHGZLCXMO2J1,75WFENUIJDYICRH2F7,0.953
97OUDYOHGZLCXMO2J1,28QPTFFUOMSGHHL8Q1,0.953
92QBEDWVKWEUSSP7U0,01IELNZBBOANCHG3Q0,0.947
73KCQWERJXAIAOO3Y0,91IIZMNVVSJALJB4H9,0.927
54OGESQFZKZVSGY8R2,34BXMKPAPEECFGY5S3,0.928
76NHFBDHURGCEVY4N6,98QTIFIWFQGPLMC0U9,0.897
42OITVXSEXGHLAH2P6,89DHSRKJKLCRJSV5L8,0.948
42OITVXSEXGHLAH2P6,78JZHWZBWZCNHEH5Q5,0.948
95RCTTLJZFDEYMD6B5,17PPPPFCWWWNFSF2X3,0.885
95RCTTLJZFDEYMD6B5,23KIAFIHWMCBNEN3Y0,0.885
95RCTTLJZFDEYMD6B5,65PWMQZZQKJVDSM9L2,0.885
62PJKBDZXYWSQID0U6,22KJEJJKHFJISSC1D4,0.892
71GNSXNESPTBHKO4X0,59AEMKTUGUIUCUS0A1,0.934
11PXUQEMZVAIAAS6Q7,37PYHTFSIEYVWAO2K4,0.95
28AUUQMHIMFLKSU7A0,55PHNSIZIQWHOVG4S1,0.883
15WNLNONEFKBQNY7C4,37GNVDKNBOIJIGW3U8,0.931
09WKOYMJTSVWJXP8J5,60USJGDKQEFKEYT7E4,0.896
09WKOYMJTSVWJXP8J5,34OGKKKXXCEQTUU2K0,0.896
09WKOYMJTSVWJXP8J5,23WFANUOILTCZCB3G3,0.896
97UQKNTSUNHSNRG9B9,01NOMDZEXMKPVMP6C6,0.928
97UQKNTSUNHSNRG9B9,52BAAKDNPFIZSZO6D9,0.928
97UQKNTSUNHSNRG9B9,00ZKEJJMSLUNLUU9J9,0.928
95ONHMVXYLJVADU3Z4,15SMMLQFZDLJTFG0M8,0.874
95ONHMVXYLJVADU3Z4,43VXJHXZBUHRQBT4I0,0.874
06LGFNPZHFUOUII4C3,53GTZHDCRVKGAPO3N9,0.936
06LGFNPZHFUOUII4C3,10KVZDBFRQRFSCN9P4,0.936
47LTVIEUKHVSVFT0Z8,73XEQNWHBXKCPHG8U0,0.946
79FTTCLOHSJXBVJ5Y1,97TWLIGPUFKMPRW8U6,0.91
95OUKADHASOXAKK2L1,16MEQQYDEDFTKEG9N4,0.903
95OUKADHASOXAKK2L1,92YSZZNOBKMPEBZ6X1,0.903
55ILIHADTKPBHOA2K8,91DZCWUMDCQKWAE8H5,0.934
51MCWGQBGISCKFS6K5,16MEQQYDEDFTKEG9N4,0.984
51MCWGQBGISCKFS6K5,45TEOIGYFOPCSFG5B9,0.984
26PGTKMWHSMOJXE6E2,09BDUSHJPHZOQQY4O7,0.925
26PGTKMWHSMOJXE6E2,93DLDPYHSJABHVC5J2,0.925
26PGTKMWHSMOJXE6E2,87XYJIUJZUNKLST5R1,0.925
46RSVNSMDLIKDBI2B5,86IEFKQUWEWCLNG1U2,0.934
46RSVNSMDLIKDBI2B5,16PJCLLPYFNWNVU4L1,0.934
42SLMYDJADPQCHY5Z0,08MWDCIQEODWJBD3C9,0.971
69AEOXJIJRNDCIC1I3,82SCHPFHPUODVHZ2N5,0.921
69AEOXJIJRNDCIC1I3,43LGPNDTNMXGDBV5H8,0.921
11HNJFYGCYFDVTU1H7,28NUHCXQQCBRKOX0Q6,0.965
38JEJTBGGMMVYRR1J8,97EQTTDISTYHBMW5O1,0.899
38JEJTBGGMMVYRR1J8,34BXMKPAPEECFGY5S3,0.899
76YFVBKCGFLNSNP5T4,95TZSBAHGDKCJUR8W3,0.894
76YFVBKCGFLNSNP5T4,55EVPHQLNWNVMXY5C1,0.894
76YFVBKCGFLNSNP5T4,05MNICDSGOUOUWE9L3,0.894
25QSYERBDRKHUHN1H6,99BIQFJCJDRZBEL0T8,0.911
25QSYERBDRKHUHN1H6,92KLPENBPXONBKJ6O0,0.911
