gstin,taxpayer_name,sector,state,taxable_value,itc_claimed,tax_paid,itc_ratio,invoice_count,mismatch_ratio,num_buyers,filing_status,is_fraud
96KAPSNZRWOOOSD9F0,"Minhas, Barman and Mital",Retail,MH,98717.59,6560.09,15544.41,0.422,35,0.0874,12,Missing,0
68BRZDCOSKHFGWJ8T4,Doshi PLC,Services,GJ,471971.82,83779.0,84515.5,0.9913,38,0.0947,2,Missing,0
12TFRPLCAOXLCMI0T3,"Shere, Doctor and Kothari",Manufacturing,DL,842308.3,98081.43,116645.15,0.8408,3,0.1056,5,Regular,0
22ZTQBMDGOBBHNN8S1,Garg LLC,Services,TN,975644.49,175004.94,58370.34,2.9981,42,0.0434,14,Missing,0
76AGVSQRNDWDVLJ0C0,Chander-Bala,Trading,WB,556135.8,63621.59,52054.09,1.2222,23,0.0807,8,Missing,0
09ESBCBPDIGOTNK1G9,Pau Group,Manufacturing,RJ,639345.03,66930.49,67037.27,0.9984,15,0.122,18,Missing,0
63CEMCBWBXAKDDX0Z3,Dani-Pradhan,Trading,MH,999501.15,86739.36,74290.01,1.1676,6,0.1034,11,Late,0
25QHSAKVQOWKNAV0R3,Sinha LLC,Services,TN,834279.66,46223.73,70171.57,0.6587,17,0.1056,15,Late,0
13BOKWPPNJIXSWK6S7,"Narain, Sandal and Swaminathan",Manufacturing,TG,776430.42,64368.57,109846.83,0.586,29,0.02,9,Regular,0
02IDYZTZROCJWZJ9L8,Deol Ltd,Retail,KA,2330481.87,6160726.28,36716.85,167.7856,264,0.8727,45,Missing,1
48HMOFLXMFJAIBE1P0,Mahal Ltd,Manufacturing,MH,565050.28,37058.92,43797.04,0.8461,9,0.1434,7,Regular,0
05UPTSFGJMICVON7L3,Sridhar Group,Retail,KA,484799.53,53144.43,33445.03,1.589,16,0.0894,15,Regular,0
03HDJAUMWOHGQJJ0B5,Bajaj PLC,Construction,TN,791707.52,40429.84,87216.3,0.4636,5,0.0583,16,Late,0
03KVFNYDIBLMVCK9S4,"Jayaraman, Hegde and Misra",Services,MP,914845.64,107109.03,119922.81,0.8931,15,0.0045,2,Regular,0
51SLSAATZTEHAZG0N1,"Modi, Bhardwaj and Pant",Retail,GJ,136575.28,12375.46,15961.53,0.7753,41,0.0807,4,Missing,0
64QULRNKISJKFHJ9S8,Rama Group,Manufacturing,GJ,112074.75,10043.84,11545.19,0.8699,14,0.0101,13,Missing,0
42NZIQOKEKQXGEH3X5,Verma LLC,Retail,DL,969656.12,66171.33,122523.5,0.5401,32,0.0102,19,Missing,0
55RPJPGJIHSXSXQ5G7,"Kaur, Taneja and Munshi",Retail,MP,3547059.19,8952801.25,124676.86,71.8075,88,0.4514,36,Missing,1
16NPRXDMIEBOCGA9S8,Thakkar-Thaker,Services,MP,60323.95,8575.32,9404.92,0.9117,17,0.085,11,Missing,0
20HXYBTJMXNSYIY2T2,Mann LLC,Retail,MP,999091.76,100863.98,83040.32,1.2146,39,0.0602,10,Late,0
06OBTBOABNXBJPL2Y5,Deol Group,Services,UP,140131.56,21533.79,9177.11,2.3462,20,0.0409,8,Regular,0
41ZLWUXSAOYKXQE6M5,Bora-Iyer,Construction,UP,49432.48,5715.92,3949.71,1.4468,3,0.1312,11,Missing,0
59EEIYMQMUBFMQI8B1,"Sandhu, Bala and Varma",Manufacturing,MP,610831.78,93905.39,39921.98,2.3522,11,0.0322,5,Late,0
14VFFPDCXPUXQWS9W7,Sinha-Narula,Trading,MP,884920.49,149845.84,108517.87,1.3808,32,0.0403,2,Missing,0
25ODHSOUEXHLNYB6R5,"Ramesh, Bumb and Handa",Construction,TG,322713.7,41099.54,43876.61,0.9367,37,0.0321,11,Missing,0
50TFTUFUPANMAZR4E3,Devi Inc,Trading,DL,2556768.47,4948325.35,83037.22,59.5909,190,0.7809,81,Late,1
28QCJSBSXFHFPMA1C3,Tiwari-Bajaj,Services,WB,614713.99,88180.21,55753.84,1.5816,20,0.0838,16,Missing,0
45SAZFXSDDGGXDB7V6,Sharaf-Arora,Trading,TN,505261.86,81385.05,63883.62,1.2739,24,0.0641,9,Missing,0
61APGWTTYJMOZMS0M3,Saini-Tailor,Retail,MP,514466.25,74455.23,42483.38,1.7525,8,0.097,19,Regular,0
11TLJKNZAZJVHBT3M5,Soni LLC,Trading,WB,971777.14,92698.02,85344.92,1.0861,38,0.0834,18,Late,0
56MXHEOLGOZHYCJ3D5,Borde Inc,Services,RJ,490896.46,45907.08,37002.33,1.2406,19,0.0872,9,Regular,0
74FRMAOZBUSVWNQ6X6,"Deshpande, Dhaliwal and Krishnan",Construction,RJ,44286.49,3753.72,3308.96,1.1341,37,0.0405,19,Missing,0
49AFJQFOIAAGOZD7R6,"Sekhon, Lalla and Swamy",Trading,UP,2644369.12,6893395.95,41146.62,167.5284,172,0.827,59,Missing,1
97FKDKQFBNCNYXN5P6,Ray-Rege,Retail,MH,772841.57,90622.96,77757.94,1.1654,2,0.149,6,Missing,0
85VYSAYATWATDJQ9I9,Kulkarni LLC,Trading,TN,935413.64,88744.79,69367.14,1.2793,14,0.0578,14,Late,0
61IQRTVJPYXIVVW9M4,"Uppal, Sani and Tiwari",Trading,MP,147474.27,23640.63,25382.0,0.9314,23,0.0481,11,Missing,0
28ANELAZDFEQSFH1H7,"Buch, Pau and Bera",Trading,MH,771534.87,108032.61,47650.54,2.2671,40,0.0841,2,Late,0
52KZGWAJEYVTQER3Q1,Soman-Ravel,Construction,RJ,372336.44,58752.97,37970.21,1.5473,30,0.041,17,Late,0
84HJNGNAXEJDDXE5H2,Tata Group,Construction,TG,795002.86,128214.61,81637.24,1.5705,35,0.0707,12,Late,0
25CMHHOVCOPPVLS9A2,Sehgal PLC,Trading,TN,162442.27,28254.89,27759.75,1.0178,42,0.0592,12,Late,0
05LNQCASBPQLLHR5Z3,Kothari-Hegde,Retail,KA,169522.12,19429.39,17144.0,1.1332,37,0.14,17,Missing,0
21TFJBKBDKRXOKI7A6,"Sandal, Srinivas and Anand",Services,KA,178951.79,9467.25,22236.4,0.4257,10,0.0937,15,Regular,0
47PWAJGZQBFRSHU1M4,Bhandari LLC,Trading,GJ,625613.55,71943.3,65657.96,1.0957,5,0.0086,10,Late,0
30DXJAEJICYUGDF9H2,"Wali, Kumer and Kalla",Services,RJ,308775.31,16462.66,46842.49,0.3514,36,0.0706,14,Late,0
31QITWUKCQPSYXS9W5,"Chana, Pillay and Menon",Services,RJ,60503.61,5191.31,5819.02,0.892,11,0.0184,15,Missing,0
48XBGVPFCDCMBND8C2,Kanda-Chaudry,Construction,TG,1095242.95,3122382.62,41234.66,75.7204,86,0.4092,37,Missing,1
35GIZYOJMJZXFRG0T9,"Bobal, Chahal and Om",Manufacturing,RJ,642488.98,48053.73,108369.83,0.4434,6,0.0788,6,Missing,0
91WYFCAHHNGXAHF0W5,"Kale, Pandya and Raghavan",Manufacturing,GJ,128575.43,21859.97,17506.47,1.2486,32,0.0874,11,Missing,0
41CNXIZYCFDXUWX3R3,Chana-Khurana,Manufacturing,MP,592784.54,41169.45,48763.46,0.8443,30,0.0277,13,Missing,0
46KFNONLYUHNPGI2C5,Golla Inc,Trading,UP,452695.24,25921.23,59897.19,0.4328,1,0.0745,5,Regular,0
12RRZCZIAEWBZMH1O6,"Dube, Sahni and Ram",Retail,DL,50295.42,3503.64,8497.67,0.4123,5,0.0655,17,Missing,0
95NXSRVHAOOXKZA0J6,Sharma and Sons,Trading,TN,4115919.47,11741323.12,74658.29,157.2654,273,0.421,25,Late,1
14GXBNXUXJYINRZ0T1,Gulati LLC,Retail,DL,601227.36,45277.86,58610.94,0.7725,26,0.1145,9,Missing,0
59VCXHQENFDGRLV5I6,Dar Ltd,Trading,TG,752729.68,72750.96,91622.13,0.794,43,0.0088,1,Regular,0
79VHDAMGJJKWKBV9Y8,Sidhu-Goel,Manufacturing,TN,4186349.87,11831921.22,80056.37,147.793,58,0.7233,61,Late,1
58BYLCTTVINJMWH6R1,"Golla, Rama and Sarkar",Trading,TN,272116.55,29032.08,45135.43,0.6432,30,0.0518,19,Regular,0
44XUPKUJDWVLAMH1L0,Oza-Goswami,Trading,UP,341237.59,47788.11,43274.59,1.1043,45,0.1384,7,Late,0
15RCOSSWXYFSTQR0E3,Pant-Basak,Services,DL,495863.31,82821.99,87965.01,0.9415,49,0.1413,14,Regular,0
61NNSKIBWVXQPGE2J2,"Yadav, Kade and Yadav",Construction,TN,728442.76,73079.74,45732.82,1.5979,47,0.0061,1,Missing,0
68ECYUBTUEVLUMU0K6,Puri and Sons,Services,KA,1212367.55,1912726.62,39150.29,48.8548,190,0.4423,97,Missing,1
98XEKHEPLGBNLZJ4F0,Palla-Bhatia,Retail,UP,438414.41,43057.6,73619.88,0.5849,19,0.0059,3,Missing,0
87ZMDQLNTIZCEZF7G3,Salvi-Ratta,Construction,KA,802818.31,88222.4,46700.41,1.8891,4,0.0554,11,Regular,0
43JAJULYRYLUUUN6B6,Mannan Ltd,Services,RJ,164963.92,16110.86,21525.45,0.7484,43,0.1452,18,Regular,0
85MDKVPUSPWWFCK2M7,"Kar, Gara and Ghose",Services,TN,316075.56,27377.31,25163.7,1.0879,42,0.1013,9,Late,0
51RMYKPUWEQFHDP8C1,"Rattan, Handa and Rajan",Construction,MP,299026.97,36106.39,19572.37,1.8447,34,0.0961,18,Regular,0
75SLNETRFATGYIP2Q3,"Taneja, Sinha and Anne",Manufacturing,DL,2257671.23,3621287.72,80221.58,45.1405,68,0.6211,93,Late,1
87EDTTWUDXUBIUU8S1,Mammen-Malhotra,Retail,MP,2960941.85,7420159.61,112618.55,65.887,286,0.4457,42,Late,1
59XUFWLLWLRYCUY0G7,"Din, Bassi and Handa",Services,RJ,461323.76,80234.87,74069.63,1.0832,16,0.0045,19,Regular,0
22SESTQXPLVSVXI9A0,"Goda, Kibe and Kala",Trading,RJ,431164.09,44519.44,35841.15,1.2421,4,0.0936,19,Regular,0
30MQTFKHHKPZAFD2Q3,Suresh-D’Alia,Retail,MH,267883.17,36357.47,38717.11,0.939,17,0.0201,4,Regular,0
21ZAAEANMBMHEMG5R5,Brahmbhatt Inc,Services,WB,381752.9,41285.77,58301.9,0.7081,45,0.1435,16,Regular,0
14UIJXHSKFIABGV7F0,Narang-Ahluwalia,Trading,MH,719262.12,68624.12,110695.13,0.6199,30,0.0647,10,Regular,0
63OQSUMZUCNCERH7T6,Kalla-Rana,Manufacturing,DL,663762.36,100252.47,38797.11,2.584,10,0.09,10,Missing,0
31KOFMTUUMFNHAB2D7,Chandra-Majumdar,Services,MH,207221.88,36912.68,30921.06,1.1937,29,0.0157,10,Missing,0
24VLLXVRJWWJVRW6N1,Kurian Ltd,Services,UP,246976.14,25768.48,20413.8,1.2622,38,0.0098,5,Missing,0
53LWRHBAEDPKLKP8M1,"Natarajan, Narasimhan and Gara",Trading,WB,794084.26,76704.02,81140.14,0.9453,5,0.004,12,Regular,0
16ZASESQMNJGOZM1L0,Sundaram and Sons,Services,RJ,635328.04,58011.08,50943.16,1.1387,33,0.0171,11,Late,0
81CTZAPHSLFOERM9F0,"Shan, Kulkarni and Hora",Construction,TG,3218322.55,9207846.88,62931.94,146.312,155,0.8858,59,Late,1
43NEKCGXLKKQQSG6P7,"Kakar, Kamdar and Das",Services,TN,45179.43,7687.33,7010.11,1.0964,5,0.0051,5,Regular,0
01JXNLXTBSWEEZB5Y1,"Keer, Sarraf and Pillay",Retail,UP,912810.34,114247.26,92473.74,1.2354,41,0.1357,18,Late,0
32USXRKRZTKAHCX6N5,Vora PLC,Trading,UP,637690.09,101823.03,53531.84,1.9021,40,0.0018,17,Missing,0
49ZYQMMKWYYEHFA3X7,"Mangat, Muni and Sharaf",Services,RJ,331787.15,41283.77,49595.82,0.8324,24,0.0849,18,Late,0
73EAAFDPYFAURRG4A3,Bhagat Group,Retail,UP,2519838.82,4098741.03,65452.18,62.621,150,0.4615,68,Missing,1
98NGHOCWVJUBBVX9P5,"Narayanan, Korpal and Chokshi",Services,WB,764826.78,43850.47,80260.18,0.5463,28,0.0418,5,Late,0
36GYDJDMJKUHINF5D8,"Shah, Sankar and Sanghvi",Trading,TG,559709.61,90069.69,65684.25,1.3712,1,0.0951,10,Late,0
64RBKRRHMCPAUKE3V9,"Jayaraman, Rao and Bhattacharyya",Manufacturing,RJ,310617.11,51821.62,39497.2,1.312,44,0.0794,11,Late,0
57TPCCDWRGUJQMA2J6,Madan and Sons,Retail,GJ,763041.46,56193.8,54974.22,1.0222,4,0.0449,1,Late,0
71FSUSJGFHOQLFC6E6,Tara-Dyal,Trading,MP,55460.86,5215.36,5741.83,0.9082,42,0.1099,18,Regular,0
44BRVOHGNTBUTHJ6K3,"Prasad, Wali and Sankaran",Services,TG,1448988.02,4036572.71,62041.43,65.0615,84,0.8734,41,Late,1
01VMALBZJARDHNJ9A6,Kalla Ltd,Construction,MP,98464.42,8817.54,17561.87,0.5021,8,0.0749,15,Late,0
78BVMUDHQXEJQVV5J6,Bandi-Mannan,Manufacturing,MP,471533.85,83312.48,77591.19,1.0737,3,0.074,9,Regular,0
56NUMRLFQBZPLBN3K8,"Deshpande, Dara and Goswami",Trading,MP,1416655.62,2318706.46,22873.78,101.3652,76,0.8224,90,Missing,1
48VOXDWKOPQUPZF6T5,Deo Inc,Retail,WB,3165356.17,8046274.16,77826.06,103.3866,237,0.4642,95,Late,1
71SPSTNIVIHMQOZ9C0,Wali-Karan,Retail,KA,528870.43,28701.06,58648.16,0.4894,7,0.0542,19,Regular,0
81EHPUILDVOXRIO2T7,"Gill, Sarma and Nayak",Trading,WB,498205.4,58677.98,77017.25,0.7619,22,0.1194,19,Late,0
73OZYYSCHOKXPUQ4G8,Khatri PLC,Services,UP,373791.66,64585.2,35374.76,1.8257,13,0.1125,4,Regular,0
34KYQQKKNLSSHQF1R0,"Parmer, Oak and Yogi",Construction,DL,512070.77,89001.14,80605.03,1.1041,31,0.0012,10,Regular,0
54HZBESTQSDYHQF3B9,"Sathe, Banik and Ganesh",Construction,DL,4090613.72,8565563.95,190637.34,44.931,153,0.6601,79,Late,1
99YLRNPQBNNGLCP2Y8,Ramesh-Dayal,Retail,TG,817964.32,116223.31,129023.04,0.9008,35,0.0922,17,Late,0
92KLPENBPXONBKJ6O0,Raja-Wadhwa,Trading,UP,2343519.74,5818398.41,47829.98,121.645,87,0.4559,48,Missing,1
33KTIBGUFHRDDCN3F0,Narasimhan Inc,Manufacturing,DL,154772.06,22941.94,15243.26,1.505,34,0.0581,7,Regular,0
99DRJRVBGCXQUYI3T4,"Madan, Dar and Char",Services,TN,3801271.24,7409305.86,64390.5,115.0665,247,0.7181,66,Late,1
60UNGBJJIZAWYWK0Y3,Shetty Inc,Construction,WB,161359.96,25788.99,12174.73,2.1181,33,0.0655,15,Missing,0
07JPDMPGUQZLAFI2I4,Magar-Wason,Retail,GJ,746192.39,132937.82,102030.43,1.3029,23,0.0351,19,Late,0
43GXUTBIOMJGDOI3E6,"Suri, Rege and Dugar",Services,GJ,698114.95,54281.52,107191.61,0.5064,40,0.0194,7,Regular,0
83FUXCHHFNRQVDR6V6,Edwin LLC,Retail,WB,724444.4,99783.03,115568.53,0.8634,34,0.1275,18,Missing,0
19CTVJSZXWICJGP4W1,Lal Group,Manufacturing,TG,516636.55,69411.12,50199.52,1.3827,48,0.0269,1,Late,0
90GPNZSROEGFRLB6T8,Dar and Sons,Manufacturing,UP,537058.01,49863.36,92361.18,0.5399,11,0.1372,1,Missing,0
36PYWLJNRWBJCYH0U3,Khatri-Lala,Retail,TG,11468.46,1003.02,707.8,1.4151,33,0.0595,5,Regular,0
22UZMQVXMDXYTXM0I9,Datta PLC,Retail,MP,574976.34,85609.16,39950.6,2.1428,5,0.071,15,Regular,0
37HMGDEDSVLDAMA5J4,"Murty, Mannan and Rajagopal",Manufacturing,TG,623908.44,79551.5,101032.81,0.7874,12,0.0263,16,Late,0
83HISOHGWUDNVVH2Q6,Mutti LLC,Manufacturing,TN,715584.81,77132.83,67724.98,1.1389,28,0.1177,4,Missing,0
75WASWIMACREMUA6F9,Randhawa-Aurora,Manufacturing,RJ,867470.36,48001.67,99342.63,0.4832,6,0.0286,11,Missing,0
57YMNCLUKNWTVAL0F4,Dani and Sons,Trading,WB,834316.15,138322.55,86187.19,1.6049,15,0.0605,16,Regular,0
78GLCIKLUZLHXAJ2Y2,Mall LLC,Services,MH,1699242.77,4415103.18,34034.52,129.7205,286,0.7325,90,Missing,1
74TBYQATYSNJKQH6S1,Apte Inc,Construction,TN,194878.82,22669.88,23148.37,0.9793,11,0.0816,3,Late,0
43LZRRXKHSQDWVO4D2,Jhaveri-Dara,Construction,MP,261880.56,43984.32,34772.73,1.2649,12,0.0018,2,Regular,0
54CGPUCINNNOEEI5X4,Halder PLC,Construction,TG,480739.95,63758.96,31432.18,2.0284,11,0.1359,19,Missing,0
06RRMUHCBSPFBTV8M4,Mani and Sons,Trading,WB,338680.7,49710.7,23625.49,2.104,30,0.0419,14,Missing,0
62DUSXFJEGVIERG2I1,Agrawal-Iyer,Retail,GJ,419351.69,68249.04,73838.2,0.9243,24,0.1377,1,Late,0
48OUORINYRJGNAF6R2,"Loyal, Virk and Sharaf",Services,KA,3144636.58,5246973.06,73205.44,71.6737,125,0.4364,74,Missing,1
83DUZQXYUDDLVZP3V2,Srinivasan-Chandra,Manufacturing,GJ,938305.28,96380.61,116293.54,0.8288,17,0.1046,3,Late,0
20IMJAZJMUEFROW3O5,"Sridhar, Patla and Char",Manufacturing,KA,817387.01,106775.19,142847.24,0.7475,7,0.1346,11,Late,0
15GZAOYDHXYQFVC5T0,"Chaudhari, Manne and Chacko",Retail,UP,195734.88,10337.59,23018.92,0.4491,8,0.0129,11,Regular,0
98FUHHXKRPYDTPQ9I7,Karpe Inc,Construction,TN,386994.08,44058.26,34298.03,1.2845,2,0.022,9,Missing,0
34NHVWUQJZIJQJZ7G8,"Mital, Iyer and Johal",Services,RJ,361560.71,53577.41,36083.29,1.4848,10,0.087,3,Missing,0
56TADCHBIQVHZAH8T2,Badami-Mani,Retail,GJ,946173.38,101791.06,121023.3,0.8411,48,0.0768,17,Late,0
82YHWWOQQBACRKM9S1,Raju-Rajagopalan,Construction,WB,766064.47,129820.17,107898.88,1.2032,15,0.0284,14,Late,0
01GSBKBNSCXNKXE7G9,Chada Inc,Construction,TN,707039.47,93468.39,95039.22,0.9835,4,0.0412,1,Late,0
98DCLZJXINXAZQS4O6,Samra Group,Services,TN,975024.78,144262.73,104189.27,1.3846,49,0.1214,7,Regular,0
17OMOCCILQCTYSY4B0,Bahl Ltd,Services,UP,490089.64,54381.61,41172.74,1.3208,29,0.1241,5,Late,0
97MYGRJSQHDCMPZ5L2,Gade-Kakar,Services,DL,616473.44,61349.46,56687.27,1.0822,23,0.0669,6,Regular,0
10AUEPDXLFKDVAY3K8,Bhattacharyya Group,Trading,KA,548740.33,38448.61,45341.45,0.848,15,0.1367,3,Missing,0
96NJBCEQWCSOKTW5J8,Sachdeva-Baral,Services,TN,428594.73,62687.84,51106.82,1.2266,28,0.0909,6,Missing,0
99LIPEVVJJZHUIW9M6,"Arya, Patla and Peri",Trading,DL,2905051.51,6453955.17,86804.33,74.3498,228,0.4776,20,Late,1
72SJVRCRWWGYWLK7E6,Bajaj-Doshi,Trading,MP,188217.86,20020.51,29154.37,0.6867,25,0.1335,18,Regular,0
29VSHZTCVEOSKGU4K4,Kakar PLC,Services,GJ,493216.05,70314.76,80376.3,0.8748,5,0.0622,4,Missing,0
25NNKTQUEXAMXBS0S4,"Golla, Tara and Tank",Manufacturing,UP,3139807.63,8611418.54,41468.92,207.6546,252,0.7957,31,Missing,1
13OQWUNQPTDFUVI5H9,"Sethi, Randhawa and Mital",Retail,WB,986922.05,138789.65,145706.2,0.9525,37,0.1428,9,Missing,0
76WBQGJMSNOAHAH7T2,Dara and Sons,Services,UP,507694.51,63616.82,63731.79,0.9982,26,0.1194,13,Missing,0
48LQRPXOVSEFTPM4T9,Chaudry Group,Manufacturing,MP,437525.26,24943.86,51256.54,0.4866,36,0.0156,3,Regular,0
50LATJRPDBDRACQ9V7,Sur Inc,Construction,WB,292911.21,19306.78,43551.64,0.4433,46,0.0492,19,Missing,0
15XSGPFCUZBEHQO0V6,Bhatti and Sons,Trading,TN,76525.13,10934.71,10821.27,1.0104,21,0.0294,19,Late,0
68IFAKYBVIAVIWI0J1,"Barad, Peri and Mani",Construction,MP,301099.31,42855.96,19572.05,2.1895,1,0.1223,9,Late,0
69PZWNRLOOGVQKS4P5,Biswas and Sons,Retail,WB,275777.84,31233.34,30783.63,1.0146,12,0.0396,16,Late,0
24OFXYHAXWVHPNE9P5,"Purohit, Dara and Thaker",Manufacturing,UP,802334.01,95113.76,77428.12,1.2284,9,0.0087,6,Missing,0
16BCOVQUKIQVROU5B5,Nadkarni and Sons,Retail,MP,281395.25,32814.87,27028.33,1.214,25,0.0335,10,Missing,0
24ZNUZURUXRMOBF5A5,Walla-Hora,Retail,WB,828028.45,55133.37,88292.29,0.6244,13,0.0933,12,Late,0
28NKEMJRHRLAIIJ9G9,Patla-Jha,Retail,WB,837425.24,87068.16,125140.01,0.6958,32,0.0842,14,Missing,0
61GFWKYMGNTJHWH0L6,Vyas-Dey,Construction,UP,206549.47,10474.46,24404.35,0.4292,26,0.0919,9,Regular,0
54RNRXNUKUTXPUQ0K5,Sehgal-Sampath,Construction,TN,723420.74,104360.58,100402.98,1.0394,37,0.0323,10,Late,0
46MZJNLMXYEDGVK7D5,"Banik, Bava and Sheth",Retail,DL,635457.1,53013.27,110140.62,0.4813,21,0.1448,9,Regular,0
18DWBVPBGBBTNAC5W1,Din-Dhaliwal,Manufacturing,MH,503416.31,64854.18,35828.87,1.8101,20,0.0183,15,Regular,0
12XKYZPDWJPPPLN4D8,Grover Group,Services,DL,681654.24,63300.53,89973.26,0.7035,11,0.0692,17,Regular,0
77NDQFTUCADWCHY4V3,Sridhar Inc,Retail,WB,536906.15,70311.65,55010.36,1.2781,49,0.0395,16,Regular,0
17NCOYRLNUGMRHW9F9,Bhargava-Gopal,Retail,RJ,807525.02,123451.08,101407.1,1.2174,48,0.0949,10,Missing,0
11ZQSUSNNDZUKQI1A0,Modi-Yadav,Trading,GJ,171382.72,15628.77,21757.41,0.7183,20,0.1211,5,Late,0
08WYVZSOPHKVWAN0F8,"Bakshi, Narang and Konda",Retail,UP,944781.44,119643.06,89551.34,1.336,38,0.1366,2,Late,0
44JCVMVRABDUQQP6W9,"Agarwal, Yadav and Sarna",Services,GJ,1457063.53,3311556.47,71427.66,46.3617,154,0.4743,82,Late,1
72ENDJLYZKIMZLW5B3,Bhattacharyya Group,Retail,KA,925839.66,94906.22,151800.82,0.6252,13,0.0372,16,Regular,0
30MCHCQISTJUXXG0C3,Aggarwal and Sons,Manufacturing,MP,487439.3,63307.45,79705.59,0.7943,40,0.0517,13,Regular,0
36VSRMTXWJZBCAA6L7,"Batta, Manda and Varughese",Services,KA,449576.46,47252.08,54189.36,0.872,7,0.1356,1,Late,0
03HJGBASIZZPRUX0E8,Vyas-Dash,Construction,MP,257537.26,18986.89,39087.54,0.4857,21,0.1078,11,Missing,0
11OQHCLQKVNJMNI2K1,Mangal PLC,Manufacturing,MP,26752.13,2606.85,2289.51,1.1381,31,0.0713,4,Missing,0
28LNQUKHCRZACBK3E6,Mammen-Mall,Trading,TN,513158.3,28476.0,92086.19,0.3092,24,0.0706,10,Missing,0
06XZZWVAYYSIZTP7O6,Tiwari-Upadhyay,Trading,UP,812623.16,140691.22,54991.23,2.5584,4,0.0819,3,Late,0
54YOCEPRZDIOOMT0K7,Samra Group,Services,WB,899958.7,68174.52,56492.25,1.2068,20,0.092,5,Late,0
06KVHAQHOCXSGCI8F4,"Johal, Setty and Padmanabhan",Trading,MP,296458.89,24592.79,27575.22,0.8918,34,0.0767,2,Regular,0
63GAVGEHOLMMYKW0L7,Oak PLC,Trading,DL,186591.25,19561.81,19584.34,0.9988,25,0.0166,10,Regular,0
40IHNTTXFYLAOUV2D8,Venkatesh-Krishna,Services,WB,42922.06,3491.22,3008.55,1.16,33,0.064,17,Late,0
55PWTLLHIATPFBF0R7,Manda Group,Manufacturing,UP,438344.82,66245.82,53485.24,1.2386,4,0.0903,12,Late,0
69QQKJXUPBUQLWY9L7,Sood Inc,Construction,UP,570066.46,64086.21,45971.84,1.394,9,0.0664,18,Missing,0
43RQTZKPBFLVFWX2E1,Sangha Inc,Trading,TG,942591.08,161050.24,120382.44,1.3378,31,0.0866,7,Regular,0
89FXTJECNDLTWPH5H7,Sawhney LLC,Manufacturing,GJ,334950.33,53621.07,31714.4,1.6907,29,0.0321,8,Late,0
60GWPQKIKGTKQEU5D4,"Shroff, Nazareth and Sood",Services,TN,3709430.97,6672609.43,169181.95,39.4402,284,0.5839,76,Late,1
44KNITCYIGVZDFF2F7,"Master, Ramaswamy and Date",Trading,TG,809504.6,45781.64,133622.4,0.3426,20,0.1273,5,Missing,0
79QFKRPQCXIKRUZ5H0,Sengupta LLC,Retail,WB,978370.22,123259.5,73383.99,1.6796,19,0.0449,6,Regular,0
12HIMXMPZNUCPRO3A3,Anand Group,Construction,WB,649507.58,115551.78,83210.46,1.3887,38,0.0495,12,Regular,0
91ORMGDEDYSMVTT9R2,Badami-Wagle,Manufacturing,MP,4677676.48,7476981.14,149575.6,49.9876,275,0.8808,91,Missing,1
49RAPHTKLHKIVRT1N6,Dixit-Subramanian,Trading,RJ,49323.99,4260.28,2832.24,1.5037,46,0.0919,10,Missing,0
92CCQDYGKMRNUQT2C1,Patil-Tara,Construction,UP,692720.87,54985.51,117733.19,0.467,29,0.0887,9,Late,0
25GUUIBDDTNHPPO2M6,Ghose-Lad,Trading,WB,93559.36,9613.02,7663.37,1.2542,27,0.1024,10,Missing,0
21HUJZYEHXFRFQB7A3,Devi-Bahri,Trading,DL,184504.18,31096.04,17836.51,1.7433,10,0.112,1,Regular,0
77RSWMKAIIXWQIV6X5,Biswas Inc,Retail,MH,273521.46,29863.36,46882.9,0.637,36,0.1118,8,Late,0
44GZCFKVXEZVWIU1V2,Pandey LLC,Manufacturing,KA,40751.04,6781.03,2305.19,2.9404,4,0.136,3,Regular,0
26ZPPHSTOYZFIRD6F7,Khare-Bedi,Retail,UP,695583.98,64762.2,74178.32,0.873,47,0.0568,6,Regular,0
92BQYNORGQIEFEZ6I8,"Dey, Sule and Choudhry",Construction,WB,668620.11,40271.53,85909.77,0.4688,37,0.02,19,Missing,0
53DOQNZXSDWKBXR2E2,"Balay, Sarkar and D’Alia",Retail,TG,740799.91,105042.39,132030.68,0.7956,40,0.0123,7,Missing,0
28OBQCYFXBIKCTX1X4,Andra Group,Services,TN,286824.97,19032.92,24264.51,0.7844,6,0.0648,19,Missing,0
24JRCCPMDAZXWXX7S0,"Chakrabarti, Zacharia and Lal",Services,UP,534488.15,977366.74,6129.97,159.4148,173,0.5425,58,Missing,1
80VYFOONAQYPMZG7G5,Sibal Group,Construction,UP,91351.58,12186.48,14108.87,0.8637,7,0.1018,16,Missing,0
30NBDWHJZFTPDCI5Y3,Dass-Kamdar,Construction,DL,457921.43,28523.99,44537.44,0.6404,19,0.0281,7,Regular,0
06SKYSNBJWUIPND6U5,"Natarajan, Sen and Ratta",Manufacturing,MP,458258.77,53622.25,30859.14,1.7376,36,0.1094,17,Late,0
18ZLEPMLNTRFRFZ3X7,"Kumar, Pandit and Wali",Manufacturing,KA,551128.32,33881.26,98906.22,0.3426,39,0.0032,19,Missing,0
96CIXQCLTFVLBIU9C5,"Chandra, Ganguly and Mani",Trading,KA,528595.81,73637.98,80612.25,0.9135,37,0.0545,16,Missing,0
93FFEYJPUXUGRVS4K6,Pradhan Inc,Retail,TN,325537.93,43556.03,29680.76,1.4674,14,0.0365,7,Late,0
